mos_corner,temp_c,vdd_v,iref_a,state,vout_v,icp_a
mos_ss,125,3.3,10u,both,2.2000,-2.123711e-08
mos_ss,125,3.3,10u,both,2.2500,-2.189200e-08
mos_ss,125,3.3,10u,both,2.3000,-2.257165e-08
mos_ss,125,3.3,10u,both,2.3500,-2.328527e-08
mos_ss,125,3.3,10u,both,2.4000,-2.406950e-08
mos_ss,125,3.3,10u,both,2.4500,-2.489543e-08
mos_ss,125,3.3,10u,both,2.5000,-2.580047e-08
mos_ss,125,3.3,10u,both,2.5500,-2.680950e-08
mos_ss,125,3.3,10u,both,2.6000,-2.796160e-08
mos_ss,125,3.3,10u,both,2.6500,-2.933492e-08
mos_ss,125,3.3,10u,both,2.7000,-3.113748e-08
mos_ss,125,3.3,10u,both,2.7500,-3.402154e-08
mos_ss,125,3.3,10u,both,2.8000,-3.968008e-08
mos_ss,125,3.3,10u,both,2.8500,-5.062682e-08
mos_ss,125,3.3,10u,both,2.9000,-6.953903e-08
mos_ss,125,3.3,10u,both,2.9500,-1.013129e-07
mos_ss,125,3.3,10u,both,3.0000,-1.591009e-07
mos_ss,125,3.3,10u,both,3.0500,-2.814566e-07
mos_ss,125,3.3,10u,both,3.1000,-5.851280e-07
mos_ss,125,3.3,10u,both,3.1500,-1.368762e-06
mos_ss,-40,3.3,10u,up,0.1500,1.000048e-05
mos_ss,-40,3.3,10u,up,0.2000,1.000048e-05
mos_ss,-40,3.3,10u,up,0.2500,1.000048e-05
mos_ss,-40,3.3,10u,up,0.3000,1.000048e-05
mos_ss,-40,3.3,10u,up,0.3500,1.000047e-05
mos_ss,-40,3.3,10u,up,0.4000,1.000047e-05
mos_ss,-40,3.3,10u,up,0.4500,1.000047e-05
mos_ss,-40,3.3,10u,up,0.5000,1.000046e-05
mos_ss,-40,3.3,10u,up,0.5500,1.000046e-05
mos_ss,-40,3.3,10u,up,0.6000,1.000046e-05
mos_ss,-40,3.3,10u,up,0.6500,1.000046e-05
mos_ss,-40,3.3,10u,up,0.7000,1.000046e-05
mos_ss,-40,3.3,10u,up,0.7500,1.000048e-05
mos_ss,-40,3.3,10u,up,0.8000,1.000049e-05
mos_ss,-40,3.3,10u,up,0.8500,1.000049e-05
mos_ss,-40,3.3,10u,up,0.9000,1.000050e-05
mos_ss,-40,3.3,10u,up,0.9500,1.000050e-05
mos_ss,-40,3.3,10u,up,1.0000,1.000050e-05
mos_ss,-40,3.3,10u,up,1.0500,1.000050e-05
mos_ss,-40,3.3,10u,up,1.1000,1.000050e-05
mos_ss,-40,3.3,10u,up,1.1500,1.000050e-05
mos_ss,-40,3.3,10u,up,1.2000,1.000049e-05
mos_ss,-40,3.3,10u,up,1.2500,1.000049e-05
mos_ss,-40,3.3,10u,up,1.3000,1.000049e-05
mos_ss,-40,3.3,10u,up,1.3500,1.000048e-05
mos_ss,-40,3.3,10u,up,1.4000,1.000047e-05
mos_ss,-40,3.3,10u,up,1.4500,1.000045e-05
mos_ss,-40,3.3,10u,up,1.5000,1.000043e-05
mos_ss,-40,3.3,10u,up,1.5500,1.000041e-05
mos_ss,-40,3.3,10u,up,1.6000,1.000039e-05
mos_ss,-40,3.3,10u,up,1.6500,1.000037e-05
mos_ss,-40,3.3,10u,up,1.7000,1.000035e-05
mos_ss,-40,3.3,10u,up,1.7500,1.000033e-05
mos_ss,-40,3.3,10u,up,1.8000,1.000031e-05
mos_ss,-40,3.3,10u,up,1.8500,1.000029e-05
mos_ss,-40,3.3,10u,up,1.9000,1.000026e-05
mos_ss,-40,3.3,10u,up,1.9500,1.000024e-05
mos_ss,-40,3.3,10u,up,2.0000,1.000022e-05
mos_ss,-40,3.3,10u,up,2.0500,1.000019e-05
mos_ss,-40,3.3,10u,up,2.1000,1.000017e-05
mos_ss,-40,3.3,10u,up,2.1500,1.000014e-05
mos_ss,-40,3.3,10u,up,2.2000,1.000012e-05
mos_ss,-40,3.3,10u,up,2.2500,1.000009e-05
mos_ss,-40,3.3,10u,up,2.3000,1.000006e-05
mos_ss,-40,3.3,10u,up,2.3500,1.000003e-05
mos_ss,-40,3.3,10u,up,2.4000,9.999996e-06
mos_ss,-40,3.3,10u,up,2.4500,9.999962e-06
mos_ss,-40,3.3,10u,up,2.5000,9.999925e-06
mos_ss,-40,3.3,10u,up,2.5500,9.999885e-06
mos_ss,-40,3.3,10u,up,2.6000,9.999840e-06
mos_ss,-40,3.3,10u,up,2.6500,9.999788e-06
mos_ss,-40,3.3,10u,up,2.7000,9.999723e-06
mos_ss,-40,3.3,10u,up,2.7500,9.999633e-06
mos_ss,-40,3.3,10u,up,2.8000,9.999487e-06
mos_ss,-40,3.3,10u,up,2.8500,9.999169e-06
mos_ss,-40,3.3,10u,up,2.9000,9.998126e-06
mos_ss,-40,3.3,10u,up,2.9500,9.989429e-06
mos_ss,-40,3.3,10u,up,3.0000,9.970324e-06
mos_ss,-40,3.3,10u,up,3.0500,9.930576e-06
mos_ss,-40,3.3,10u,up,3.1000,9.835688e-06
mos_ss,-40,3.3,10u,up,3.1500,9.523286e-06
mos_ss,-40,3.3,10u,dn,0.1500,-9.002515e-06
mos_ss,-40,3.3,10u,dn,0.2000,-9.488166e-06
mos_ss,-40,3.3,10u,dn,0.2500,-9.724272e-06
mos_ss,-40,3.3,10u,dn,0.3000,-9.858009e-06
mos_ss,-40,3.3,10u,dn,0.3500,-9.932319e-06
mos_ss,-40,3.3,10u,dn,0.4000,-9.965967e-06
mos_ss,-40,3.3,10u,dn,0.4500,-9.979153e-06
mos_ss,-40,3.3,10u,dn,0.5000,-9.985093e-06
mos_ss,-40,3.3,10u,dn,0.5500,-9.989438e-06
mos_ss,-40,3.3,10u,dn,0.6000,-9.991585e-06
mos_ss,-40,3.3,10u,dn,0.6500,-9.993559e-06
mos_ss,-40,3.3,10u,dn,0.7000,-9.995346e-06
mos_ss,-40,3.3,10u,dn,0.7500,-9.996985e-06
mos_ss,-40,3.3,10u,dn,0.8000,-9.998508e-06
mos_ss,-40,3.3,10u,dn,0.8500,-9.999940e-06
mos_ss,-40,3.3,10u,dn,0.9000,-1.000130e-05
mos_ss,-40,3.3,10u,dn,0.9500,-1.000259e-05
mos_ss,-40,3.3,10u,dn,1.0000,-1.000384e-05
mos_ss,-40,3.3,10u,dn,1.0500,-1.000504e-05
mos_ss,-40,3.3,10u,dn,1.1000,-1.000620e-05
mos_ss,-40,3.3,10u,dn,1.1500,-1.000733e-05
mos_ss,-40,3.3,10u,dn,1.2000,-1.000843e-05
mos_ss,-40,3.3,10u,dn,1.2500,-1.000950e-05
mos_ss,-40,3.3,10u,dn,1.3000,-1.001055e-05
mos_ss,-40,3.3,10u,dn,1.3500,-1.001158e-05
mos_ss,-40,3.3,10u,dn,1.4000,-1.001259e-05
mos_ss,-40,3.3,10u,dn,1.4500,-1.001358e-05
mos_ss,-40,3.3,10u,dn,1.5000,-1.001456e-05
mos_ss,-40,3.3,10u,dn,1.5500,-1.001552e-05
mos_ss,-40,3.3,10u,dn,1.6000,-1.001646e-05
mos_ss,-40,3.3,10u,dn,1.6500,-1.001740e-05
mos_ss,-40,3.3,10u,dn,1.7000,-1.001832e-05
mos_ss,-40,3.3,10u,dn,1.7500,-1.001923e-05
mos_ss,-40,3.3,10u,dn,1.8000,-1.002014e-05
mos_ss,-40,3.3,10u,dn,1.8500,-1.002104e-05
mos_ss,-40,3.3,10u,dn,1.9000,-1.002193e-05
mos_ss,-40,3.3,10u,dn,1.9500,-1.002282e-05
mos_ss,-40,3.3,10u,dn,2.0000,-1.002371e-05
mos_ss,-40,3.3,10u,dn,2.0500,-1.002461e-05
mos_ss,-40,3.3,10u,dn,2.1000,-1.002552e-05
mos_ss,-40,3.3,10u,dn,2.1500,-1.002645e-05
mos_ss,-40,3.3,10u,dn,2.2000,-1.002740e-05
mos_ss,-40,3.3,10u,dn,2.2500,-1.002840e-05
mos_ss,-40,3.3,10u,dn,2.3000,-1.002944e-05
mos_ss,-40,3.3,10u,dn,2.3500,-1.003055e-05
mos_ss,-40,3.3,10u,dn,2.4000,-1.003174e-05
mos_ss,-40,3.3,10u,dn,2.4500,-1.003304e-05
mos_ss,-40,3.3,10u,dn,2.5000,-1.003447e-05
mos_ss,-40,3.3,10u,dn,2.5500,-1.003604e-05
mos_ss,-40,3.3,10u,dn,2.6000,-1.003780e-05
mos_ss,-40,3.3,10u,dn,2.6500,-1.003975e-05
mos_ss,-40,3.3,10u,dn,2.7000,-1.004194e-05
mos_ss,-40,3.3,10u,dn,2.7500,-1.004435e-05
mos_ss,-40,3.3,10u,dn,2.8000,-1.004694e-05
mos_ss,-40,3.3,10u,dn,2.8500,-1.004933e-05
mos_ss,-40,3.3,10u,dn,2.9000,-1.005099e-05
mos_ss,-40,3.3,10u,dn,2.9500,-1.005181e-05
mos_ss,-40,3.3,10u,dn,3.0000,-1.005236e-05
mos_ss,-40,3.3,10u,dn,3.0500,-1.005258e-05
mos_ss,-40,3.3,10u,dn,3.1000,-1.005285e-05
mos_ss,-40,3.3,10u,dn,3.1500,-1.005313e-05
mos_ss,-40,3.3,10u,both,0.1500,9.979608e-07
mos_ss,-40,3.3,10u,both,0.2000,5.123153e-07
mos_ss,-40,3.3,10u,both,0.2500,2.762072e-07
mos_ss,-40,3.3,10u,both,0.3000,1.424683e-07
mos_ss,-40,3.3,10u,both,0.3500,6.802791e-08
mos_ss,-40,3.3,10u,both,0.4000,3.434323e-08
mos_ss,-40,3.3,10u,both,0.4500,2.128004e-08
mos_ss,-40,3.3,10u,both,0.5000,1.537078e-08
mos_ss,-40,3.3,10u,both,0.5500,1.182023e-08
mos_ss,-40,3.3,10u,both,0.6000,9.217307e-09
mos_ss,-40,3.3,10u,both,0.6500,7.088265e-09
mos_ss,-40,3.3,10u,both,0.7000,5.244016e-09
mos_ss,-40,3.3,10u,both,0.7500,3.583119e-09
mos_ss,-40,3.3,10u,both,0.8000,2.047193e-09
mos_ss,-40,3.3,10u,both,0.8500,6.053525e-10
mos_ss,-40,3.3,10u,both,0.9000,-7.605867e-10
mos_ss,-40,3.3,10u,both,0.9500,-2.063495e-09
mos_ss,-40,3.3,10u,both,1.0000,-3.313400e-09
mos_ss,-40,3.3,10u,both,1.0500,-4.518206e-09
mos_ss,-40,3.3,10u,both,1.1000,-5.684186e-09
mos_ss,-40,3.3,10u,both,1.1500,-6.816421e-09
mos_ss,-40,3.3,10u,both,1.2000,-7.919201e-09
mos_ss,-40,3.3,10u,both,1.2500,-8.996505e-09
mos_ss,-40,3.3,10u,both,1.3000,-1.005252e-08
mos_ss,-40,3.3,10u,both,1.3500,-1.109109e-08
mos_ss,-40,3.3,10u,both,1.4000,-1.211416e-08
mos_ss,-40,3.3,10u,both,1.4500,-1.312227e-08
mos_ss,-40,3.3,10u,both,1.5000,-1.411595e-08
mos_ss,-40,3.3,10u,both,1.5500,-1.510264e-08
mos_ss,-40,3.3,10u,both,1.6000,-1.606942e-08
mos_ss,-40,3.3,10u,both,1.6500,-1.702429e-08
mos_ss,-40,3.3,10u,both,1.7000,-1.796843e-08
mos_ss,-40,3.3,10u,both,1.7500,-1.890302e-08
mos_ss,-40,3.3,10u,both,1.8000,-1.982945e-08
mos_ss,-40,3.3,10u,both,1.8500,-2.074941e-08
mos_ss,-40,3.3,10u,both,1.9000,-2.166504e-08
mos_ss,-40,3.3,10u,both,1.9500,-2.257908e-08
mos_ss,-40,3.3,10u,both,2.0000,-2.349506e-08
mos_ss,-40,3.3,10u,both,2.0500,-2.441748e-08
mos_ss,-40,3.3,10u,both,2.1000,-2.535206e-08
mos_ss,-40,3.3,10u,both,2.1500,-2.630598e-08
mos_ss,-40,3.3,10u,both,2.2000,-2.728808e-08
mos_ss,-40,3.3,10u,both,2.2500,-2.830917e-08
mos_ss,-40,3.3,10u,both,2.3000,-2.938222e-08
mos_ss,-40,3.3,10u,both,2.3500,-3.055960e-08
mos_ss,-40,3.3,10u,both,2.4000,-3.179466e-08
mos_ss,-40,3.3,10u,both,2.4500,-3.313695e-08
mos_ss,-40,3.3,10u,both,2.5000,-3.460977e-08
mos_ss,-40,3.3,10u,both,2.5500,-3.623877e-08
mos_ss,-40,3.3,10u,both,2.6000,-3.805114e-08
mos_ss,-40,3.3,10u,both,2.6500,-4.007378e-08
mos_ss,-40,3.3,10u,both,2.7000,-4.232887e-08
mos_ss,-40,3.3,10u,both,2.7500,-4.482328e-08
mos_ss,-40,3.3,10u,both,2.8000,-4.752618e-08
mos_ss,-40,3.3,10u,both,2.8500,-5.037433e-08
mos_ss,-40,3.3,10u,both,2.9000,-5.395340e-08
mos_ss,-40,3.3,10u,both,2.9500,-6.237924e-08
mos_ss,-40,3.3,10u,both,3.0000,-8.200552e-08
mos_ss,-40,3.3,10u,both,3.0500,-1.221071e-07
mos_ss,-40,3.3,10u,both,3.1000,-2.171580e-07
mos_ss,-40,3.3,10u,both,3.1500,-5.298401e-07
mos_ff,27,3.3,10u,up,0.1500,9.188854e-06
mos_ff,27,3.3,10u,up,0.2000,9.137172e-06
mos_ff,27,3.3,10u,up,0.2500,9.089000e-06
mos_ff,27,3.3,10u,up,0.3000,9.044486e-06
mos_ff,27,3.3,10u,up,0.3500,8.999149e-06
mos_ff,27,3.3,10u,up,0.4000,8.957017e-06
mos_ff,27,3.3,10u,up,0.4500,8.930348e-06
mos_ff,27,3.3,10u,up,0.5000,8.955012e-06
mos_ff,27,3.3,10u,up,0.5500,9.077629e-06
mos_ff,27,3.3,10u,up,0.6000,9.293521e-06
mos_ff,27,3.3,10u,up,0.6500,9.539682e-06
mos_ff,27,3.3,10u,up,0.7000,9.749327e-06
mos_ff,27,3.3,10u,up,0.7500,9.886562e-06
mos_ff,27,3.3,10u,up,0.8000,9.956745e-06
mos_ff,27,3.3,10u,up,0.8500,9.985656e-06
mos_ff,27,3.3,10u,up,0.9000,9.995897e-06
mos_ff,27,3.3,10u,up,0.9500,9.999228e-06
mos_ff,27,3.3,10u,up,1.0000,1.000026e-05
mos_ff,27,3.3,10u,up,1.0500,1.000058e-05
mos_ff,27,3.3,10u,up,1.1000,1.000067e-05
mos_ff,27,3.3,10u,up,1.1500,1.000069e-05
mos_ff,27,3.3,10u,up,1.2000,1.000069e-05
mos_ff,27,3.3,10u,up,1.2500,1.000067e-05
mos_ff,27,3.3,10u,up,1.3000,1.000066e-05
mos_ff,27,3.3,10u,up,1.3500,1.000064e-05
mos_ff,27,3.3,10u,up,1.4000,1.000062e-05
mos_ff,27,3.3,10u,up,1.4500,1.000060e-05
mos_ff,27,3.3,10u,up,1.5000,1.000058e-05
mos_ff,27,3.3,10u,up,1.5500,1.000056e-05
mos_ff,27,3.3,10u,up,1.6000,1.000054e-05
mos_ff,27,3.3,10u,up,1.6500,1.000052e-05
mos_ff,27,3.3,10u,up,1.7000,1.000050e-05
mos_ff,27,3.3,10u,up,1.7500,1.000048e-05
mos_ff,27,3.3,10u,up,1.8000,1.000046e-05
mos_ff,27,3.3,10u,up,1.8500,1.000044e-05
mos_ff,27,3.3,10u,up,1.9000,1.000041e-05
mos_ff,27,3.3,10u,up,1.9500,1.000039e-05
mos_ff,27,3.3,10u,up,2.0000,1.000037e-05
mos_ff,27,3.3,10u,up,2.0500,1.000034e-05
mos_ff,27,3.3,10u,up,2.1000,1.000032e-05
mos_ff,27,3.3,10u,up,2.1500,1.000029e-05
mos_ff,27,3.3,10u,up,2.2000,1.000026e-05
mos_ff,27,3.3,10u,up,2.2500,1.000023e-05
mos_ff,27,3.3,10u,up,2.3000,1.000020e-05
mos_ff,27,3.3,10u,up,2.3500,1.000017e-05
mos_ff,27,3.3,10u,up,2.4000,1.000014e-05
mos_ff,27,3.3,10u,up,2.4500,1.000010e-05
mos_ff,27,3.3,10u,up,2.5000,1.000006e-05
mos_ff,27,3.3,10u,up,2.5500,1.000002e-05
mos_ff,27,3.3,10u,up,2.6000,9.999961e-06
mos_ff,27,3.3,10u,up,2.6500,9.999893e-06
mos_ff,27,3.3,10u,up,2.7000,9.999797e-06
mos_ff,27,3.3,10u,up,2.7500,9.999639e-06
mos_ff,27,3.3,10u,up,2.8000,9.999301e-06
mos_ff,27,3.3,10u,up,2.8500,9.998313e-06
mos_ff,27,3.3,10u,up,2.9000,9.991886e-06
mos_ff,27,3.3,10u,up,2.9500,9.977980e-06
mos_ff,27,3.3,10u,up,3.0000,9.950473e-06
mos_ff,27,3.3,10u,up,3.0500,9.894934e-06
mos_ff,27,3.3,10u,up,3.1000,9.759014e-06
mos_ff,27,3.3,10u,up,3.1500,9.334946e-06
mos_ff,27,3.3,10u,dn,0.1500,-8.372336e-06
mos_ff,27,3.3,10u,dn,0.2000,-9.291219e-06
mos_ff,27,3.3,10u,dn,0.2500,-9.648840e-06
mos_ff,27,3.3,10u,dn,0.3000,-9.819694e-06
mos_ff,27,3.3,10u,dn,0.3500,-9.912502e-06
mos_ff,27,3.3,10u,dn,0.4000,-9.959521e-06
mos_ff,27,3.3,10u,dn,0.4500,-9.979669e-06
mos_ff,27,3.3,10u,dn,0.5000,-9.988195e-06
mos_ff,27,3.3,10u,dn,0.5500,-9.992581e-06
mos_ff,27,3.3,10u,dn,0.6000,-9.995971e-06
mos_ff,27,3.3,10u,dn,0.6500,-9.997842e-06
mos_ff,27,3.3,10u,dn,0.7000,-9.999526e-06
mos_ff,27,3.3,10u,dn,0.7500,-1.000105e-05
mos_ff,27,3.3,10u,dn,0.8000,-1.000245e-05
mos_ff,27,3.3,10u,dn,0.8500,-1.000376e-05
mos_ff,27,3.3,10u,dn,0.9000,-1.000499e-05
mos_ff,27,3.3,10u,dn,0.9500,-1.000616e-05
mos_ff,27,3.3,10u,dn,1.0000,-1.000728e-05
mos_ff,27,3.3,10u,dn,1.0500,-1.000836e-05
mos_ff,27,3.3,10u,dn,1.1000,-1.000941e-05
mos_ff,27,3.3,10u,dn,1.1500,-1.001042e-05
mos_ff,27,3.3,10u,dn,1.2000,-1.001141e-05
mos_ff,27,3.3,10u,dn,1.2500,-1.001237e-05
mos_ff,27,3.3,10u,dn,1.3000,-1.001331e-05
mos_ff,27,3.3,10u,dn,1.3500,-1.001423e-05
mos_ff,27,3.3,10u,dn,1.4000,-1.001513e-05
mos_ff,27,3.3,10u,dn,1.4500,-1.001602e-05
mos_ff,27,3.3,10u,dn,1.5000,-1.001690e-05
mos_ff,27,3.3,10u,dn,1.5500,-1.001776e-05
mos_ff,27,3.3,10u,dn,1.6000,-1.001860e-05
mos_ff,27,3.3,10u,dn,1.6500,-1.001944e-05
mos_ff,27,3.3,10u,dn,1.7000,-1.002027e-05
mos_ff,27,3.3,10u,dn,1.7500,-1.002109e-05
mos_ff,27,3.3,10u,dn,1.8000,-1.002190e-05
mos_ff,27,3.3,10u,dn,1.8500,-1.002270e-05
mos_ff,27,3.3,10u,dn,1.9000,-1.002350e-05
mos_ff,27,3.3,10u,dn,1.9500,-1.002430e-05
mos_ff,27,3.3,10u,dn,2.0000,-1.002510e-05
mos_ff,27,3.3,10u,dn,2.0500,-1.002590e-05
mos_ff,27,3.3,10u,dn,2.1000,-1.002671e-05
mos_ff,27,3.3,10u,dn,2.1500,-1.002754e-05
mos_ff,27,3.3,10u,dn,2.2000,-1.002839e-05
mos_ff,27,3.3,10u,dn,2.2500,-1.002927e-05
mos_ff,27,3.3,10u,dn,2.3000,-1.003020e-05
mos_ff,27,3.3,10u,dn,2.3500,-1.003119e-05
mos_ff,27,3.3,10u,dn,2.4000,-1.003225e-05
mos_ff,27,3.3,10u,dn,2.4500,-1.003340e-05
mos_ff,27,3.3,10u,dn,2.5000,-1.003466e-05
mos_ff,27,3.3,10u,dn,2.5500,-1.003607e-05
mos_ff,27,3.3,10u,dn,2.6000,-1.003765e-05
mos_ff,27,3.3,10u,dn,2.6500,-1.003942e-05
mos_ff,27,3.3,10u,dn,2.7000,-1.004142e-05
mos_ff,27,3.3,10u,dn,2.7500,-1.004370e-05
mos_ff,27,3.3,10u,dn,2.8000,-1.004627e-05
mos_ff,27,3.3,10u,dn,2.8500,-1.004919e-05
mos_ff,27,3.3,10u,dn,2.9000,-1.005248e-05
mos_ff,27,3.3,10u,dn,2.9500,-1.005616e-05
mos_ff,27,3.3,10u,dn,3.0000,-1.006022e-05
mos_ff,27,3.3,10u,dn,3.0500,-1.006456e-05
mos_ff,27,3.3,10u,dn,3.1000,-1.006865e-05
mos_ff,27,3.3,10u,dn,3.1500,-1.007189e-05
mos_ff,27,3.3,10u,both,0.1500,4.685356e-07
mos_ff,27,3.3,10u,both,0.2000,-1.394073e-07
mos_ff,27,3.3,10u,both,0.2500,-4.482115e-07
mos_ff,27,3.3,10u,both,0.3000,-6.344844e-07
mos_ff,27,3.3,10u,both,0.3500,-7.557592e-07
mos_ff,27,3.3,10u,both,0.4000,-8.282621e-07
mos_ff,27,3.3,10u,both,0.4500,-8.502290e-07
mos_ff,27,3.3,10u,both,0.5000,-7.903231e-07
mos_ff,27,3.3,10u,both,0.5500,-6.175572e-07
mos_ff,27,3.3,10u,both,0.6000,-3.857348e-07
mos_ff,27,3.3,10u,both,0.6500,-1.902639e-07
mos_ff,27,3.3,10u,both,0.7000,-7.614117e-08
mos_ff,27,3.3,10u,both,0.7500,-2.701464e-08
mos_ff,27,3.3,10u,both,0.8000,-1.023443e-08
mos_ff,27,3.3,10u,both,0.8500,-5.634415e-09
mos_ff,27,3.3,10u,both,0.9000,-5.037015e-09
mos_ff,27,3.3,10u,both,0.9500,-5.656922e-09
mos_ff,27,3.3,10u,both,1.0000,-6.616876e-09
mos_ff,27,3.3,10u,both,1.0500,-7.652612e-09
mos_ff,27,3.3,10u,both,1.1000,-8.689065e-09
mos_ff,27,3.3,10u,both,1.1500,-9.707880e-09
mos_ff,27,3.3,10u,both,1.2000,-1.070589e-08
mos_ff,27,3.3,10u,both,1.2500,-1.168325e-08
mos_ff,27,3.3,10u,both,1.3000,-1.264104e-08
mos_ff,27,3.3,10u,both,1.3500,-1.358951e-08
mos_ff,27,3.3,10u,both,1.4000,-1.451184e-08
mos_ff,27,3.3,10u,both,1.4500,-1.541888e-08
mos_ff,27,3.3,10u,both,1.5000,-1.631206e-08
mos_ff,27,3.3,10u,both,1.5500,-1.719250e-08
mos_ff,27,3.3,10u,both,1.6000,-1.806127e-08
mos_ff,27,3.3,10u,both,1.6500,-1.891938e-08
mos_ff,27,3.3,10u,both,1.7000,-1.976785e-08
mos_ff,27,3.3,10u,both,1.7500,-2.060775e-08
mos_ff,27,3.3,10u,both,1.8000,-2.144028e-08
mos_ff,27,3.3,10u,both,1.8500,-2.226691e-08
mos_ff,27,3.3,10u,both,1.9000,-2.308946e-08
mos_ff,27,3.3,10u,both,1.9500,-2.391026e-08
mos_ff,27,3.3,10u,both,2.0000,-2.473232e-08
mos_ff,27,3.3,10u,both,2.0500,-2.555954e-08
mos_ff,27,3.3,10u,both,2.1000,-2.639688e-08
mos_ff,27,3.3,10u,both,2.1500,-2.725061e-08
mos_ff,27,3.3,10u,both,2.2000,-2.812856e-08
mos_ff,27,3.3,10u,both,2.2500,-2.904038e-08
mos_ff,27,3.3,10u,both,2.3000,-2.999776e-08
mos_ff,27,3.3,10u,both,2.3500,-3.104774e-08
mos_ff,27,3.3,10u,both,2.4000,-3.214985e-08
mos_ff,27,3.3,10u,both,2.4500,-3.334926e-08
mos_ff,27,3.3,10u,both,2.5000,-3.466890e-08
mos_ff,27,3.3,10u,both,2.5500,-3.613546e-08
mos_ff,27,3.3,10u,both,2.6000,-3.778024e-08
mos_ff,27,3.3,10u,both,2.6500,-3.964135e-08
mos_ff,27,3.3,10u,both,2.7000,-4.177019e-08
mos_ff,27,3.3,10u,both,2.7500,-4.425506e-08
mos_ff,27,3.3,10u,both,2.8000,-4.732753e-08
mos_ff,27,3.3,10u,both,2.8500,-5.187561e-08
mos_ff,27,3.3,10u,both,2.9000,-6.077790e-08
mos_ff,27,3.3,10u,both,2.9500,-7.836116e-08
mos_ff,27,3.3,10u,both,3.0000,-1.098871e-07
mos_ff,27,3.3,10u,both,3.0500,-1.696506e-07
mos_ff,27,3.3,10u,both,3.1000,-3.096391e-07
mos_ff,27,3.3,10u,both,3.1500,-7.369474e-07
mos_ff,125,3.3,10u,up,0.1500,1.000139e-05
mos_ff,125,3.3,10u,up,0.2000,1.000139e-05
mos_ff,125,3.3,10u,up,0.2500,1.000138e-05
mos_ff,125,3.3,10u,up,0.3000,1.000138e-05
mos_ff,125,3.3,10u,up,0.3500,1.000138e-05
mos_ff,125,3.3,10u,up,0.4000,1.000138e-05
mos_ff,125,3.3,10u,up,0.4500,1.000138e-05
mos_ff,125,3.3,10u,up,0.5000,1.000138e-05
mos_ff,125,3.3,10u,up,0.5500,1.000138e-05
mos_ff,125,3.3,10u,up,0.6000,1.000137e-05
mos_ff,125,3.3,10u,up,0.6500,1.000137e-05
mos_ff,125,3.3,10u,up,0.7000,1.000137e-05
mos_ff,125,3.3,10u,up,0.7500,1.000137e-05
mos_ff,125,3.3,10u,up,0.8000,1.000137e-05
mos_ff,125,3.3,10u,up,0.8500,1.000137e-05
mos_ff,125,3.3,10u,up,0.9000,1.000137e-05
mos_ff,125,3.3,10u,up,0.9500,1.000136e-05
mos_ff,125,3.3,10u,up,1.0000,1.000136e-05
mos_ff,125,3.3,10u,up,1.0500,1.000135e-05
mos_ff,125,3.3,10u,up,1.1000,1.000134e-05
mos_ff,125,3.3,10u,up,1.1500,1.000133e-05
mos_ff,125,3.3,10u,up,1.2000,1.000131e-05
mos_ff,125,3.3,10u,up,1.2500,1.000129e-05
mos_ff,125,3.3,10u,up,1.3000,1.000127e-05
mos_ff,125,3.3,10u,up,1.3500,1.000125e-05
mos_ff,125,3.3,10u,up,1.4000,1.000123e-05
mos_ff,125,3.3,10u,up,1.4500,1.000120e-05
mos_ff,125,3.3,10u,up,1.5000,1.000118e-05
mos_ff,125,3.3,10u,up,1.5500,1.000116e-05
mos_ff,125,3.3,10u,up,1.6000,1.000113e-05
mos_ff,125,3.3,10u,up,1.6500,1.000111e-05
mos_ff,125,3.3,10u,up,1.7000,1.000108e-05
mos_ff,125,3.3,10u,up,1.7500,1.000106e-05
mos_ff,125,3.3,10u,up,1.8000,1.000103e-05
mos_ff,125,3.3,10u,up,1.8500,1.000100e-05
mos_ff,125,3.3,10u,up,1.9000,1.000098e-05
mos_ff,125,3.3,10u,up,1.9500,1.000095e-05
mos_ff,125,3.3,10u,up,2.0000,1.000092e-05
mos_ff,125,3.3,10u,up,2.0500,1.000089e-05
mos_ff,125,3.3,10u,up,2.1000,1.000086e-05
mos_ff,125,3.3,10u,up,2.1500,1.000082e-05
mos_ff,125,3.3,10u,up,2.2000,1.000079e-05
mos_ff,125,3.3,10u,up,2.2500,1.000075e-05
mos_ff,125,3.3,10u,up,2.3000,1.000072e-05
mos_ff,125,3.3,10u,up,2.3500,1.000067e-05
mos_ff,125,3.3,10u,up,2.4000,1.000063e-05
mos_ff,125,3.3,10u,up,2.4500,1.000058e-05
mos_ff,125,3.3,10u,up,2.5000,1.000051e-05
mos_ff,125,3.3,10u,up,2.5500,1.000044e-05
mos_ff,125,3.3,10u,up,2.6000,1.000033e-05
mos_ff,125,3.3,10u,up,2.6500,1.000016e-05
mos_ff,125,3.3,10u,up,2.7000,9.999827e-06
mos_ff,125,3.3,10u,up,2.7500,9.999035e-06
mos_ff,125,3.3,10u,up,2.8000,9.996739e-06
mos_ff,125,3.3,10u,up,2.8500,9.987463e-06
mos_ff,125,3.3,10u,up,2.9000,9.972070e-06
mos_ff,125,3.3,10u,up,2.9500,9.944747e-06
mos_ff,125,3.3,10u,up,3.0000,9.894371e-06
mos_ff,125,3.3,10u,up,3.0500,9.788645e-06
mos_ff,125,3.3,10u,up,3.1000,9.527461e-06
mos_ff,125,3.3,10u,up,3.1500,8.831820e-06
